order_id,order_date,customer_id,region,customer_segment,product_category,unit_price,quantity,discount_pct,gross_revenue,net_revenue
24062,2023-03-13,5546,North,Low-Value,Beauty,37.57,2,0,75.14,75.14
24063,2023-06-01,4230,East,Mid-Value,Home & Kitchen,70.83,1,0,70.83,70.83
24064,2023-08-17,5998,North,Low-Value,Home & Kitchen,66.94,2,0,133.88,133.88
24065,2023-06-06,1239,East,High-Value,Sports,84.57,4,0,338.28,338.28
24066,2023-10-09,4948,South,Mid-Value,Apparel,47.56,3,5,142.68,135.546
24067,2023-02-19,1932,West,Low-Value,Apparel,38.8,5,0,194.0,194.0
24068,2023-02-26,4691,South,Mid-Value,Electronics,188.5,4,5,754.0,716.3
24069,2023-05-04,4523,North,Low-Value,Beauty,38.15,5,0,190.75,190.75
24070,2023-04-27,4702,West,Low-Value,Electronics,192.03,5,0,960.15,960.15
24071,2023-10-25,1490,North,High-Value,Electronics,215.8,1,10,215.8,194.22000000000003
24072,2023-11-13,2351,East,Low-Value,Electronics,247.79,1,0,247.79,247.79
24073,2023-06-22,4175,East,Mid-Value,Apparel,33.29,1,5,33.29,31.6255
24074,2023-07-04,1169,South,Mid-Value,Home & Kitchen,93.12,3,5,279.36,265.392
24075,2023-04-18,3865,West,High-Value,Electronics,270.9,1,5,270.9,257.35499999999996
24076,2023-07-14,2044,West,Low-Value,Apparel,40.35,1,20,40.35,32.28
24077,2023-09-15,1396,South,Low-Value,Home & Kitchen,81.07,2,0,162.14,162.14
24078,2023-09-21,2554,West,Premium,Electronics,163.41,2,0,326.82,326.82
24079,2023-12-20,1671,North,Low-Value,Electronics,225.23,4,0,900.92,900.92
24080,2023-07-30,2503,West,Low-Value,Apparel,56.09,5,5,280.45000000000005,266.4275
24081,2023-05-05,4276,South,High-Value,Home & Kitchen,75.03,3,0,225.09,225.09
24082,2023-01-26,5476,East,Low-Value,Home & Kitchen,71.22,1,5,71.22,67.65899999999999
24083,2023-09-09,3335,South,Mid-Value,Electronics,249.38,5,10,1246.9,1122.21
24084,2023-10-21,2826,West,Low-Value,Electronics,215.69,2,20,431.38,345.10400000000004
24085,2023-07-21,4798,South,High-Value,Apparel,33.05,3,5,99.14999999999999,94.19249999999998
24086,2023-12-03,1078,South,High-Value,Sports,62.06,1,0,62.06,62.06
24087,2023-04-26,5503,North,Low-Value,Sports,76.28,3,0,228.84,228.84
24088,2023-01-20,3528,South,Low-Value,Home & Kitchen,74.24,5,5,371.2,352.64
24089,2023-08-20,2970,South,Mid-Value,Sports,59.33,2,0,118.66,118.66
24090,2023-02-14,5445,East,Mid-Value,Electronics,261.79,1,0,261.79,261.79
24091,2023-01-31,5863,South,Low-Value,Home & Kitchen,72.39,2,20,144.78,115.82400000000001
24092,2023-09-14,2241,West,Low-Value,Home & Kitchen,64.53,5,5,322.65,306.5175
24093,2023-06-08,3166,East,Low-Value,Home & Kitchen,93.11,1,0,93.11,93.11
24094,2023-08-09,3020,South,Low-Value,Beauty,38.51,1,5,38.51,36.5845
24095,2023-09-30,4054,North,Mid-Value,Home & Kitchen,87.73,2,5,175.46,166.687
24096,2023-05-20,4240,South,Low-Value,Sports,80.95,4,0,323.8,323.8
24097,2023-08-12,5996,North,Low-Value,Electronics,281.49,5,5,1407.45,1337.0774999999999
24098,2023-07-16,3185,North,High-Value,Electronics,239.13,5,20,1195.65,956.5200000000001
24099,2023-07-31,1730,West,Low-Value,Apparel,40.83,5,0,204.14999999999998,204.14999999999998
24100,2023-09-14,4675,West,Low-Value,Electronics,225.06,4,5,900.24,855.228
24101,2023-05-19,2855,North,High-Value,Electronics,174.27,2,5,348.54,331.113
24102,2023-07-04,1043,East,High-Value,Electronics,229.76,5,10,1148.8,1033.92
24103,2023-08-04,4731,East,Premium,Home & Kitchen,66.89,3,5,200.67000000000002,190.6365
24104,2023-02-21,3704,East,Low-Value,Beauty,31.96,4,15,127.84,108.664
24105,2023-03-19,3190,West,High-Value,Home & Kitchen,88.94,1,10,88.94,80.046
24106,2023-02-02,5018,South,Low-Value,Apparel,23.15,3,10,69.44999999999999,62.50499999999999
24107,2023-03-14,1510,South,Low-Value,Electronics,173.35,4,0,693.4,693.4
24108,2023-06-10,2008,East,Low-Value,Home & Kitchen,94.06,3,5,282.18,268.07099999999997
24109,2023-12-09,2944,West,Low-Value,Apparel,34.2,3,10,102.60000000000001,92.34
24110,2023-12-03,3282,North,Low-Value,Apparel,55.61,2,20,111.22,88.976
24111,2023-10-06,3512,North,Mid-Value,Home & Kitchen,67.77,5,15,338.84999999999997,288.0225
24112,2023-07-23,2070,North,Low-Value,Electronics,219.84,4,15,879.36,747.456
24113,2023-03-15,4221,East,Low-Value,Apparel,41.18,1,5,41.18,39.120999999999995
24114,2023-05-11,2683,South,Low-Value,Sports,60.25,3,0,180.75,180.75
24115,2023-10-07,2684,West,Mid-Value,Home & Kitchen,36.99,3,5,110.97,105.4215
24116,2023-11-28,5369,North,High-Value,Sports,72.75,3,5,218.25,207.33749999999998
24117,2023-12-18,2024,East,Mid-Value,Home & Kitchen,90.87,1,10,90.87,81.783
24118,2023-05-22,2543,North,Low-Value,Electronics,235.0,5,0,1175.0,1175.0
24119,2023-06-27,3397,West,High-Value,Home & Kitchen,101.88,3,0,305.64,305.64
24120,2023-07-05,5220,North,Mid-Value,Sports,72.14,3,0,216.42000000000002,216.42000000000002
24121,2023-01-21,5374,West,Mid-Value,Sports,73.95,2,10,147.9,133.11
24122,2023-02-12,4491,West,High-Value,Home & Kitchen,71.91,5,10,359.54999999999995,323.59499999999997
24123,2023-01-17,5062,North,Low-Value,Electronics,219.46,1,10,219.46,197.514
24124,2023-09-27,4019,North,Low-Value,Home & Kitchen,75.99,4,0,303.96,303.96
24125,2023-03-23,5655,South,High-Value,Electronics,220.47,5,15,1102.35,936.9975
24126,2023-09-13,5582,West,High-Value,Electronics,158.81,5,0,794.05,794.05
24127,2023-05-17,5677,West,Mid-Value,Apparel,45.62,5,0,228.1,228.1
24128,2023-10-17,1068,East,Low-Value,Electronics,170.15,4,10,680.6,612.5400000000001
24129,2023-02-12,5470,West,Low-Value,Home & Kitchen,61.74,3,10,185.22,166.698
24130,2023-04-29,2644,North,Mid-Value,Sports,69.07,4,0,276.28,276.28
24131,2023-03-16,5086,South,High-Value,Home & Kitchen,86.52,1,5,86.52,82.19399999999999
24132,2023-06-09,3801,South,High-Value,Home & Kitchen,85.06,2,10,170.12,153.108
24133,2023-07-25,5174,West,High-Value,Beauty,26.94,3,5,80.82000000000001,76.779
24134,2023-03-03,5714,East,High-Value,Apparel,57.08,1,0,57.08,57.08
24135,2023-09-01,3640,South,High-Value,Home & Kitchen,72.77,1,15,72.77,61.854499999999994
24136,2023-12-19,1438,North,Mid-Value,Beauty,33.85,2,0,67.7,67.7
24137,2023-01-16,5339,East,Premium,Apparel,42.13,2,15,84.26,71.62100000000001
24138,2023-02-01,5473,North,Low-Value,Apparel,39.76,4,15,159.04,135.184
24139,2023-12-14,5354,West,Low-Value,Beauty,31.49,3,0,94.47,94.47
24140,2023-08-25,4718,North,High-Value,Beauty,47.02,2,5,94.04,89.33800000000001
24141,2023-12-02,3886,North,Low-Value,Apparel,60.11,5,5,300.55,285.5225
24142,2023-09-15,1389,West,Low-Value,Home & Kitchen,82.57,5,0,412.84999999999997,412.84999999999997
24143,2023-09-19,3937,North,Mid-Value,Home & Kitchen,81.0,3,0,243.0,243.0
24144,2023-02-27,4965,North,Low-Value,Sports,76.03,1,5,76.03,72.2285
24145,2023-07-06,3307,East,Mid-Value,Beauty,44.8,4,5,179.2,170.23999999999998
24146,2023-05-14,5344,East,Low-Value,Apparel,20.16,4,15,80.64,68.544
24147,2023-11-01,3400,East,Mid-Value,Home & Kitchen,71.08,3,0,213.24,213.24
24148,2023-01-16,2980,South,Low-Value,Sports,55.67,2,0,111.34,111.34
24149,2023-01-07,4038,North,Low-Value,Apparel,29.51,2,20,59.02,47.21600000000001
24150,2023-07-23,2576,East,High-Value,Beauty,35.4,1,15,35.4,30.089999999999996
24151,2023-12-21,3473,North,Low-Value,Home & Kitchen,92.87,1,10,92.87,83.58300000000001
24152,2023-12-30,4644,North,Mid-Value,Home & Kitchen,82.0,5,0,410.0,410.0
24153,2023-08-05,3796,West,Mid-Value,Home & Kitchen,66.74,1,5,66.74,63.40299999999999
24154,2023-06-06,3160,East,Mid-Value,Apparel,53.52,5,0,267.6,267.6
24155,2023-04-10,5932,West,Mid-Value,Apparel,28.69,1,0,28.69,28.69
24156,2023-12-28,3042,West,Low-Value,Beauty,32.49,5,15,162.45000000000002,138.0825
24157,2023-03-08,5424,North,Mid-Value,Home & Kitchen,62.82,5,0,314.1,314.1
24158,2023-02-16,3470,West,Low-Value,Sports,55.42,2,5,110.84,105.298
24159,2023-07-05,2729,North,High-Value,Electronics,285.53,4,10,1142.12,1027.908
24160,2023-05-24,5341,East,Low-Value,Beauty,36.03,3,0,108.09,108.09
24161,2023-06-30,4905,East,Mid-Value,Electronics,211.81,5,0,1059.05,1059.05
24162,2023-11-26,4781,North,High-Value,Beauty,50.54,5,10,252.7,227.43
24163,2023-04-09,2593,South,Low-Value,Sports,78.33,4,5,313.32,297.654
24164,2023-11-16,5502,West,Low-Value,Beauty,37.05,1,5,37.05,35.1975
24165,2023-03-19,4851,East,Premium,Home & Kitchen,63.26,2,0,126.52,126.52
24166,2023-04-29,3735,East,Low-Value,Electronics,210.21,2,5,420.42,399.399
24167,2023-01-02,3609,North,Mid-Value,Sports,82.95,2,10,165.9,149.31
24168,2023-09-05,2938,South,High-Value,Apparel,57.46,1,10,57.46,51.714
24169,2023-11-10,2693,North,Premium,Electronics,261.86,3,15,785.58,667.743
24170,2023-11-20,4856,West,Low-Value,Electronics,268.02,1,0,268.02,268.02
24171,2023-03-03,2763,North,High-Value,Beauty,32.56,4,5,130.24,123.72800000000001
24172,2023-10-07,1815,East,Mid-Value,Beauty,30.53,2,0,61.06,61.06
24173,2023-02-21,5923,North,Mid-Value,Beauty,35.07,1,0,35.07,35.07
24174,2023-08-18,1259,West,Mid-Value,Home & Kitchen,77.4,4,5,309.6,294.12
24175,2023-09-14,3471,South,High-Value,Home & Kitchen,66.56,4,15,266.24,226.304
24176,2023-02-25,5559,South,High-Value,Sports,80.81,2,0,161.62,161.62
24177,2023-02-10,5949,West,Mid-Value,Home & Kitchen,66.95,2,5,133.9,127.205
24178,2023-01-27,2480,South,Mid-Value,Apparel,57.9,5,15,289.5,246.075
24179,2023-09-16,2616,East,Low-Value,Sports,82.96,3,0,248.88,248.88
24180,2023-08-13,1355,South,Low-Value,Sports,66.43,2,15,132.86,112.93100000000001
24181,2023-02-13,3688,East,Low-Value,Home & Kitchen,53.61,2,0,107.22,107.22
24182,2023-07-02,4026,South,Low-Value,Home & Kitchen,120.36,2,0,240.72,240.72
24183,2023-10-18,3725,South,Low-Value,Sports,67.93,4,10,271.72,244.54800000000003
24184,2023-03-28,5486,South,Low-Value,Beauty,34.84,1,0,34.84,34.84
24185,2023-08-10,5492,East,Low-Value,Electronics,152.61,5,5,763.0500000000001,724.8975
24186,2023-04-17,4572,West,Low-Value,Sports,64.25,4,10,257.0,231.3
24187,2023-04-06,4394,West,Low-Value,Beauty,32.53,1,5,32.53,30.9035
24188,2023-05-24,4968,South,High-Value,Beauty,39.87,1,5,39.87,37.87649999999999
24189,2023-05-09,4893,North,High-Value,Apparel,24.94,4,0,99.76,99.76
24190,2023-06-30,3718,North,High-Value,Electronics,181.66,2,10,363.32,326.988
24191,2023-03-16,4513,East,Low-Value,Apparel,47.92,4,5,191.68,182.096
24192,2023-05-23,1403,West,Low-Value,Apparel,31.7,1,0,31.7,31.7
24193,2023-08-16,5179,East,Low-Value,Home & Kitchen,91.43,4,0,365.72,365.72
24194,2023-05-22,3956,West,Mid-Value,Beauty,34.21,1,5,34.21,32.4995
24195,2023-08-28,1899,East,High-Value,Home & Kitchen,72.11,5,15,360.55,306.46750000000003
24196,2023-02-12,1914,East,High-Value,Apparel,39.39,1,10,39.39,35.451
24197,2023-02-20,2804,North,High-Value,Apparel,42.45,3,0,127.35000000000001,127.35000000000001
24198,2023-11-12,3130,North,Low-Value,Beauty,34.3,2,0,68.6,68.6
24199,2023-06-18,3907,East,Low-Value,Beauty,50.16,2,0,100.32,100.32
24200,2023-08-11,5665,North,High-Value,Apparel,53.36,4,5,213.44,202.768
24201,2023-09-28,5139,South,Mid-Value,Apparel,52.68,2,10,105.36,94.824
24202,2023-02-23,3914,East,Low-Value,Apparel,30.94,2,0,61.88,61.88
24203,2023-12-21,2404,South,Premium,Home & Kitchen,96.76,5,20,483.8,387.04
24204,2023-06-04,2223,West,Low-Value,Beauty,34.51,5,10,172.54999999999998,155.295
24205,2023-11-21,5004,East,High-Value,Beauty,32.19,2,0,64.38,64.38
24206,2023-06-02,1713,East,Mid-Value,Sports,74.4,3,0,223.20000000000002,223.20000000000002
24207,2023-05-29,5365,South,Mid-Value,Beauty,49.6,2,0,99.2,99.2
24208,2023-08-08,5586,West,Low-Value,Home & Kitchen,78.82,3,5,236.45999999999998,224.63699999999997
24209,2023-03-11,2697,North,Premium,Apparel,28.91,4,5,115.64,109.85799999999999
24210,2023-08-11,5106,South,Mid-Value,Apparel,55.71,4,0,222.84,222.84
24211,2023-12-25,2967,East,Mid-Value,Apparel,41.74,4,5,166.96,158.612
24212,2023-08-24,1578,West,High-Value,Electronics,174.14,2,15,348.28,296.03799999999995
24213,2023-01-26,2971,South,Low-Value,Electronics,143.26,4,10,573.04,515.736
24214,2023-09-12,5415,East,Low-Value,Electronics,191.5,4,15,766.0,651.1
24215,2023-01-13,1716,South,Low-Value,Apparel,45.84,4,0,183.36,183.36
24216,2023-02-07,2180,East,Mid-Value,Beauty,27.05,1,0,27.05,27.05
24217,2023-04-14,1636,East,Mid-Value,Home & Kitchen,59.95,5,10,299.75,269.77500000000003
24218,2023-04-22,3904,East,Low-Value,Apparel,40.72,3,5,122.16,116.05199999999999
24219,2023-01-02,4913,South,Low-Value,Apparel,44.67,4,0,178.68,178.68
24220,2023-01-07,3373,North,Low-Value,Home & Kitchen,78.38,3,0,235.14,235.14
24221,2023-10-16,2837,East,Premium,Sports,74.15,5,15,370.75,315.1375
24222,2023-06-15,2842,West,High-Value,Apparel,50.94,5,0,254.7,254.7
24223,2023-03-14,1875,East,Mid-Value,Beauty,36.65,4,0,146.6,146.6
24224,2023-06-06,1688,South,Low-Value,Sports,72.37,1,0,72.37,72.37
24225,2023-09-10,4515,South,High-Value,Beauty,31.25,4,5,125.0,118.75
24226,2023-09-26,4408,North,Mid-Value,Home & Kitchen,90.02,4,5,360.08,342.07599999999996
24227,2023-04-16,3623,North,Low-Value,Apparel,47.5,4,20,190.0,152.0
24228,2023-03-02,3944,West,Mid-Value,Electronics,213.79,2,10,427.58,384.822
24229,2023-12-17,1704,East,Mid-Value,Beauty,28.04,5,5,140.2,133.18999999999997
24230,2023-08-19,3374,South,Low-Value,Sports,38.68,3,20,116.03999999999999,92.832
24231,2023-12-25,3317,South,Mid-Value,Home & Kitchen,66.88,4,0,267.52,267.52
24232,2023-04-22,4761,West,Low-Value,Electronics,200.8,1,15,200.8,170.68
24233,2023-02-10,5397,South,Premium,Electronics,252.86,4,0,1011.44,1011.44
24234,2023-05-20,5462,West,Mid-Value,Apparel,46.57,1,0,46.57,46.57
24235,2023-04-30,2455,North,Mid-Value,Sports,64.79,2,0,129.58,129.58
24236,2023-09-20,2839,East,Premium,Electronics,215.03,4,0,860.12,860.12
24237,2023-09-19,1375,South,Mid-Value,Apparel,27.28,1,0,27.28,27.28
24238,2023-01-27,5150,West,Mid-Value,Home & Kitchen,72.37,5,0,361.85,361.85
24239,2023-08-03,1165,West,Mid-Value,Electronics,187.49,2,15,374.98,318.733
24240,2023-05-06,5526,West,Mid-Value,Electronics,173.44,3,5,520.3199999999999,494.3039999999999
24241,2023-08-13,5169,East,Mid-Value,Electronics,181.9,2,5,363.8,345.61
24242,2023-05-23,1236,East,Low-Value,Home & Kitchen,66.18,2,10,132.36,119.12400000000001
24243,2023-07-16,4434,South,Mid-Value,Apparel,45.16,3,5,135.48,128.706
24244,2023-09-19,1372,East,Mid-Value,Electronics,295.01,5,15,1475.05,1253.7925
24245,2023-04-18,5068,East,Low-Value,Home & Kitchen,62.02,1,0,62.02,62.02
24246,2023-03-14,4647,East,Low-Value,Beauty,30.84,4,15,123.36,104.856
24247,2023-09-15,2322,South,Low-Value,Home & Kitchen,98.09,4,0,392.36,392.36
24248,2023-12-12,3560,North,Low-Value,Home & Kitchen,72.77,1,5,72.77,69.13149999999999
24249,2023-06-12,3857,North,Low-Value,Home & Kitchen,78.26,2,5,156.52,148.69400000000002
24250,2023-12-31,2985,East,Premium,Beauty,46.56,1,0,46.56,46.56
24251,2023-03-09,2481,South,High-Value,Electronics,263.91,4,10,1055.64,950.0760000000001
24252,2023-10-26,4105,North,Low-Value,Apparel,41.89,1,0,41.89,41.89
24253,2023-12-27,2138,West,High-Value,Beauty,19.82,4,0,79.28,79.28
24254,2023-04-20,2857,West,Mid-Value,Apparel,38.51,1,10,38.51,34.659
24255,2023-02-23,2043,South,Low-Value,Apparel,46.36,2,5,92.72,88.08399999999999
24256,2023-08-31,1883,East,High-Value,Electronics,266.58,4,15,1066.32,906.372
24257,2023-11-14,3393,North,Low-Value,Sports,87.72,2,0,175.44,175.44
24258,2023-01-31,2735,North,Mid-Value,Beauty,23.3,3,10,69.9,62.910000000000004
24259,2023-08-22,4014,South,Mid-Value,Electronics,278.71,2,10,557.42,501.678
24260,2023-11-15,3135,West,High-Value,Apparel,35.31,3,5,105.93,100.6335
24261,2023-01-12,4377,West,Mid-Value,Apparel,51.61,5,20,258.05,206.44000000000003
24262,2023-07-08,3434,West,Mid-Value,Apparel,47.07,1,10,47.07,42.363
24263,2023-01-29,2223,North,Mid-Value,Apparel,51.67,4,5,206.68,196.346
24264,2023-03-06,4412,East,Low-Value,Apparel,52.16,5,5,260.79999999999995,247.75999999999993
24265,2023-06-27,2451,South,Mid-Value,Beauty,36.23,4,0,144.92,144.92
24266,2023-04-30,5750,North,Low-Value,Sports,80.91,3,0,242.73,242.73
24267,2023-02-01,4469,South,Mid-Value,Electronics,153.84,4,10,615.36,553.8240000000001
24268,2023-10-20,1396,West,Low-Value,Apparel,48.19,2,0,96.38,96.38
24269,2023-03-16,5467,North,Mid-Value,Home & Kitchen,99.44,1,15,99.44,84.524
24270,2023-11-14,1326,West,Mid-Value,Apparel,53.21,5,0,266.05,266.05
24271,2023-03-06,4338,East,High-Value,Apparel,46.05,2,0,92.1,92.1
24272,2023-07-09,3083,North,Low-Value,Electronics,158.48,3,5,475.43999999999994,451.66799999999995
24273,2023-09-23,3212,West,Low-Value,Home & Kitchen,81.82,1,5,81.82,77.72899999999998
24274,2023-06-25,3526,South,Mid-Value,Electronics,277.43,4,0,1109.72,1109.72
24275,2023-06-02,4615,South,Low-Value,Electronics,187.75,2,0,375.5,375.5
24276,2023-10-02,4287,West,Mid-Value,Beauty,34.76,1,10,34.76,31.284
24277,2023-01-05,1273,North,Mid-Value,Apparel,43.43,1,5,43.43,41.2585
24278,2023-10-29,3424,West,Low-Value,Sports,38.78,2,0,77.56,77.56
24279,2023-09-09,1243,North,Mid-Value,Home & Kitchen,86.53,5,10,432.65,389.385
24280,2023-10-07,2237,West,Mid-Value,Electronics,253.75,4,10,1015.0,913.5
24281,2023-06-03,5383,West,Low-Value,Apparel,41.08,2,0,82.16,82.16
24282,2023-05-21,5014,East,Low-Value,Sports,78.14,5,5,390.7,371.16499999999996
24283,2023-07-28,5147,East,Low-Value,Electronics,193.29,1,0,193.29,193.29
24284,2023-08-23,4884,South,High-Value,Apparel,52.0,5,5,260.0,247.0
24285,2023-12-04,3967,North,High-Value,Apparel,45.74,1,0,45.74,45.74
24286,2023-11-09,2440,East,Low-Value,Sports,68.2,3,0,204.60000000000002,204.60000000000002
24287,2023-01-20,1646,West,Mid-Value,Sports,90.17,4,0,360.68,360.68
24288,2023-02-25,2458,South,Low-Value,Home & Kitchen,43.91,4,0,175.64,175.64
24289,2023-12-12,4683,East,Low-Value,Apparel,37.32,4,15,149.28,126.88799999999999
24290,2023-05-22,5486,East,Mid-Value,Electronics,231.42,3,0,694.26,694.26
24291,2023-07-31,4991,North,Low-Value,Electronics,224.58,5,0,1122.9,1122.9
24292,2023-01-21,3267,South,High-Value,Electronics,175.55,3,10,526.6500000000001,473.98500000000007
24293,2023-02-08,4481,West,Mid-Value,Sports,68.05,4,20,272.2,217.76
24294,2023-05-30,2666,West,High-Value,Home & Kitchen,82.1,4,0,328.4,328.4
24295,2023-09-19,4440,South,Low-Value,Apparel,45.64,2,0,91.28,91.28
24296,2023-10-09,3464,East,Mid-Value,Beauty,38.29,3,10,114.87,103.38300000000001
24297,2023-11-23,1550,North,Premium,Electronics,288.02,3,0,864.06,864.06
24298,2023-03-13,4466,South,Mid-Value,Home & Kitchen,74.92,1,10,74.92,67.428
24299,2023-03-15,5690,West,High-Value,Apparel,51.62,1,0,51.62,51.62
24300,2023-07-17,3598,South,High-Value,Home & Kitchen,76.25,2,15,152.5,129.625
24301,2023-07-19,2825,South,Mid-Value,Apparel,43.9,4,0,175.6,175.6
24302,2023-01-14,4663,East,Mid-Value,Electronics,249.73,2,10,499.46,449.514
24303,2023-06-13,2750,South,Mid-Value,Sports,92.23,4,5,368.92,350.474
24304,2023-11-24,5155,West,Mid-Value,Sports,49.55,2,0,99.1,99.1
24305,2023-03-01,1477,North,Low-Value,Home & Kitchen,78.1,5,5,390.5,370.97499999999997
24306,2023-10-27,5349,West,Mid-Value,Beauty,34.42,3,10,103.26,92.93400000000001
24307,2023-06-13,4046,North,Mid-Value,Apparel,54.75,4,10,219.0,197.1
24308,2023-07-11,4979,West,Mid-Value,Apparel,33.43,5,0,167.15,167.15
24309,2023-08-23,4016,North,Low-Value,Apparel,61.1,1,5,61.1,58.045
24310,2023-09-15,3065,North,Low-Value,Electronics,185.28,4,0,741.12,741.12
24311,2023-08-21,3724,East,Premium,Apparel,41.91,3,20,125.72999999999999,100.584
24312,2023-02-07,5740,East,Low-Value,Beauty,35.2,3,10,105.60000000000001,95.04
24313,2023-04-18,1139,East,Premium,Beauty,38.25,1,10,38.25,34.425000000000004
24314,2023-11-05,3355,East,High-Value,Home & Kitchen,92.7,3,0,278.1,278.1
24315,2023-01-15,1129,South,Low-Value,Home & Kitchen,68.14,1,0,68.14,68.14
24316,2023-09-19,2515,North,Mid-Value,Home & Kitchen,61.52,3,5,184.56,175.332
24317,2023-07-09,1005,East,Low-Value,Sports,46.68,5,0,233.4,233.4
24318,2023-02-13,1718,South,Low-Value,Electronics,193.29,4,0,773.16,773.16
24319,2023-02-14,2723,East,High-Value,Apparel,57.43,4,5,229.72,218.23399999999998
24320,2023-12-24,4864,East,High-Value,Sports,58.3,4,0,233.2,233.2
24321,2023-01-12,5938,East,Mid-Value,Home & Kitchen,70.8,4,0,283.2,283.2
24322,2023-01-09,1419,West,Mid-Value,Beauty,26.38,4,0,105.52,105.52
24323,2023-01-07,3800,East,Mid-Value,Home & Kitchen,70.58,3,0,211.74,211.74
24324,2023-08-18,5216,North,Mid-Value,Sports,58.11,1,0,58.11,58.11
24325,2023-12-05,5198,North,Low-Value,Sports,54.85,3,5,164.55,156.3225
24326,2023-03-04,3356,East,Mid-Value,Home & Kitchen,77.58,1,10,77.58,69.822
24327,2023-10-18,5128,West,Premium,Electronics,183.68,2,0,367.36,367.36
24328,2023-09-20,4592,South,Low-Value,Home & Kitchen,58.48,4,0,233.92,233.92
24329,2023-03-25,4215,East,High-Value,Apparel,51.61,1,10,51.61,46.449
24330,2023-01-26,2972,South,Low-Value,Apparel,56.51,3,5,169.53,161.05349999999999
24331,2023-06-28,5304,North,Low-Value,Apparel,48.34,5,5,241.70000000000002,229.615
24332,2023-01-30,4859,South,Mid-Value,Home & Kitchen,106.16,2,0,212.32,212.32
24333,2023-02-11,5206,West,High-Value,Sports,65.47,4,5,261.88,248.78599999999997
24334,2023-06-20,2179,West,Low-Value,Electronics,215.12,3,5,645.36,613.092
24335,2023-10-25,4189,East,Low-Value,Apparel,47.57,5,0,237.85,237.85
24336,2023-12-29,5715,North,Low-Value,Home & Kitchen,91.81,1,5,91.81,87.2195
24337,2023-08-18,2477,North,Low-Value,Home & Kitchen,104.76,5,20,523.8000000000001,419.0400000000001
24338,2023-04-11,2077,East,Mid-Value,Apparel,59.14,3,0,177.42000000000002,177.42000000000002
24339,2023-04-30,2528,North,Premium,Electronics,255.64,5,15,1278.1999999999998,1086.4699999999998
24340,2023-08-12,1759,South,Low-Value,Apparel,75.73,1,0,75.73,75.73
24341,2023-03-05,4526,South,Low-Value,Sports,78.13,5,5,390.65,371.11749999999995
24342,2023-07-09,4177,South,High-Value,Apparel,46.03,2,10,92.06,82.854
24343,2023-10-08,3506,South,Low-Value,Home & Kitchen,60.44,3,0,181.32,181.32
24344,2023-11-04,5406,East,Low-Value,Sports,68.97,4,0,275.88,275.88
24345,2023-01-22,2894,South,Mid-Value,Electronics,223.13,3,20,669.39,535.5120000000001
24346,2023-04-16,5126,South,Low-Value,Sports,88.26,5,0,441.3,441.3
24347,2023-04-04,2153,South,Mid-Value,Beauty,33.01,1,0,33.01,33.01
24348,2023-07-22,2769,North,Low-Value,Home & Kitchen,70.71,4,10,282.84,254.55599999999998
24349,2023-03-09,2682,South,Low-Value,Sports,69.01,3,10,207.03000000000003,186.32700000000003
24350,2023-12-13,4982,West,Low-Value,Electronics,223.45,2,5,446.9,424.55499999999995
24351,2023-12-01,2902,North,High-Value,Sports,79.8,1,0,79.8,79.8
24352,2023-05-02,2043,South,Low-Value,Apparel,58.57,2,10,117.14,105.426
24353,2023-05-29,2686,West,High-Value,Apparel,34.48,4,15,137.92,117.23199999999999
24354,2023-06-10,4226,South,Low-Value,Electronics,283.43,1,5,283.43,269.25849999999997
24355,2023-01-16,1986,East,Low-Value,Home & Kitchen,68.24,5,0,341.2,341.2
24356,2023-11-21,2759,East,High-Value,Electronics,277.23,5,15,1386.15,1178.2275
24357,2023-10-12,4106,East,Mid-Value,Apparel,49.83,4,5,199.32,189.35399999999998
24358,2023-05-02,2105,East,Low-Value,Electronics,200.26,1,0,200.26,200.26
24359,2023-07-19,4237,South,Low-Value,Apparel,41.99,2,5,83.98,79.781
24360,2023-05-19,5920,West,Low-Value,Electronics,180.28,5,0,901.4,901.4
24361,2023-03-25,4941,East,High-Value,Home & Kitchen,47.71,4,0,190.84,190.84
24362,2023-04-22,2091,North,Low-Value,Home & Kitchen,72.69,1,15,72.69,61.7865
24363,2023-02-09,2497,West,High-Value,Home & Kitchen,83.36,4,5,333.44,316.768
24364,2023-10-23,5597,East,Low-Value,Home & Kitchen,69.09,4,10,276.36,248.72400000000002
24365,2023-08-27,4687,North,Mid-Value,Electronics,181.08,4,10,724.32,651.888
24366,2023-12-06,4379,North,Low-Value,Apparel,36.06,2,5,72.12,68.514
24367,2023-01-03,2613,North,Low-Value,Beauty,22.72,2,5,45.44,43.168
24368,2023-08-19,5618,North,Mid-Value,Home & Kitchen,73.16,3,0,219.48,219.48
24369,2023-07-24,2165,West,Mid-Value,Home & Kitchen,101.91,2,5,203.82,193.629
24370,2023-08-16,4639,West,Mid-Value,Electronics,240.97,4,0,963.88,963.88
24371,2023-12-28,5540,South,Low-Value,Apparel,52.06,1,5,52.06,49.457
24372,2023-05-23,4618,West,High-Value,Home & Kitchen,88.57,5,5,442.84999999999997,420.7074999999999
24373,2023-02-21,4623,North,High-Value,Home & Kitchen,94.0,5,0,470.0,470.0
24374,2023-01-05,4434,South,Low-Value,Sports,82.43,1,0,82.43,82.43
